ae_image_path,light_environment,confidence_vector
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01882714\ILSVRC2012_val_00026297.JPEG,l1,"[1.0000000e+00 7.0883031e-04 8.5363856e-05 1.6540803e-02 1.9375423e-01
 4.6229837e-03 2.8745266e-05 4.9705461e-05 8.0908844e-03 6.4352369e-01
 1.6432258e-01 9.6419681e-05 8.4206680e-05 5.6619845e-02 1.9073950e-01
 3.6392095e-05 2.9523215e-05 1.2072197e-04 1.9688711e-01 3.7341562e-01
 5.3520314e-04 3.1473428e-05 8.8330438e-05 6.9566810e-01 3.6917092e-05
 3.2083863e-05 4.6183952e-05]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01882714\ILSVRC2012_val_00027599.JPEG,l1,"[1.0000000e+00 6.6682518e-02 7.5768161e-04 1.7072653e-03 1.1595566e-02
 7.2636507e-02 3.8132785e-04 6.2773121e-04 2.5832860e-03 2.4369332e-01
 1.7490737e-01 1.4774628e-03 6.5978640e-04 2.0618530e-03 7.5202979e-02
 3.4419351e-04 3.7838711e-04 4.0012231e-04 1.7224485e-03 6.4930998e-02
 2.2666890e-02 3.3378709e-04 6.1042054e-04 7.7890255e-02 3.3687719e-04
 3.7032817e-04 3.6700000e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01882714\ILSVRC2012_val_00034332.JPEG,l1,"[1.00000000e+00 1.51122746e-03 1.05698535e-04 7.53712666e-04
 1.01403087e-01 2.93949875e-03 3.70361377e-05 8.35299652e-05
 1.92210995e-04 1.90310583e-01 2.72539351e-02 1.53580171e-04
 1.09153836e-04 6.59306650e-04 9.07332404e-04 3.95134448e-05
 4.31330227e-05 1.05006264e-04 8.43465212e-04 7.53981352e-01
 8.24709947e-04 3.63920917e-05 1.10163877e-04 3.27069615e-03
 4.78417023e-05 3.88083827e-05 8.99925435e-05]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01882714\ILSVRC2012_val_00049217.JPEG,l1,"[0.27027124 0.01998032 0.00414233 0.0117377  0.37107456 0.06148267
 0.00186571 0.00276395 0.04249796 1.         0.05310765 0.00637268
 0.00284309 0.00975275 0.06428847 0.00192018 0.00181064 0.00482063
 0.00564695 0.0513851  0.01897602 0.00173172 0.002573   0.06220793
 0.00186935 0.00201468 0.00243299]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01910747\ILSVRC2012_val_00010919.JPEG,l1,"[1.         0.00504743 0.00599605 0.64303404 0.36580792 0.04343588
 0.17399736 0.2818591  0.23257035 0.5144909  0.35317856 0.00599605
 0.27986103 0.48515612 0.06699198 0.17939073 0.17850764 0.11991095
 0.57457227 0.351119   0.00704587 0.1735353  0.31368864 0.15631159
 0.17709304 0.15555601 0.2284899 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01910747\ILSVRC2012_val_00034232.JPEG,l1,"[0.00831487 0.07887161 0.00411986 1.         0.9976459  0.10153396
 0.1153072  0.11305633 0.2212166  0.45156622 0.09596513 0.02306342
 0.14183374 0.66927654 0.5847717  0.12979685 0.1197832  0.2039423
 0.6793205  0.53505254 0.11976798 0.11736903 0.09664641 0.4546584
 0.11454692 0.10334799 0.17344147]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01910747\ILSVRC2012_val_00034716.JPEG,l1,"[1.8894096e-01 1.2390717e-01 3.0935122e-04 5.7195705e-01 8.9822337e-02
 4.4494542e-01 1.1442561e-02 2.2509197e-02 7.5678849e-01 2.4745312e-01
 5.1527262e-01 3.1067611e-04 3.5054993e-02 1.0000000e+00 7.4767023e-01
 1.0198242e-02 1.1772477e-02 2.2473183e-02 8.6920351e-01 2.0186679e-01
 1.7938115e-01 1.0014561e-02 3.7838820e-02 8.2329556e-02 8.7711159e-03
 8.8110389e-03 2.2481812e-02]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01917289\ILSVRC2012_val_00000371.JPEG,l1,"[1.0000000e+00 1.1591987e-03 1.9575699e-04 2.4819621e-03 1.7994019e-01
 6.3664660e-02 1.4087860e-04 3.9995182e-04 1.9992545e-04 6.3280976e-01
 7.2749346e-01 2.1794066e-04 5.9250853e-04 3.1762365e-03 5.7687797e-03
 1.7090832e-04 1.6492994e-04 1.3227246e-03 3.8016673e-02 3.9109460e-01
 2.3363084e-03 1.5461439e-04 3.7422578e-04 8.0333574e-04 2.0040464e-04
 1.5707948e-04 4.1513648e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01917289\ILSVRC2012_val_00018135.JPEG,l1,"[1.0598288e-01 2.2958077e-01 1.0687682e-03 2.6210092e-03 2.6109405e-02
 1.0000000e+00 8.1802037e-04 1.0462322e-03 5.1553310e-03 1.1676475e-01
 3.6424562e-01 2.7347503e-03 9.0864266e-04 3.5328867e-03 3.0581202e-02
 9.1978768e-04 9.3937299e-04 1.8246042e-03 9.5715681e-03 3.8874164e-02
 1.8008094e-01 9.1816118e-04 1.2078332e-03 2.4219665e-03 1.1332773e-03
 9.9675346e-04 1.7965217e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01917289\ILSVRC2012_val_00033440.JPEG,l1,"[0.33146608 0.0575242  0.00883741 0.02452643 0.32986522 0.0598728
 0.00669513 0.02584764 0.02414954 0.09969664 0.22600444 0.01734847
 0.02750354 0.06610272 0.13552965 0.00839933 0.00704612 0.0203061
 0.06776053 1.         0.06280395 0.00728557 0.02241743 0.01869154
 0.00832894 0.00664198 0.01602596]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01944390\ILSVRC2012_val_00003625.JPEG,l1,"[1.2898484e-03 2.1676536e-01 1.8110020e-01 8.3403960e-02 1.5237676e-02
 1.3382642e-01 5.2573848e-01 6.5371531e-01 4.6678405e-02 1.2955022e-04
 8.3018867e-03 2.4592012e-01 3.7454432e-01 3.4013122e-02 2.4125582e-02
 5.8057588e-01 5.2229977e-01 8.4555842e-02 4.7038969e-02 6.3177659e-03
 4.8358512e-01 5.2961892e-01 1.0000000e+00 1.9901267e-01 6.3118029e-01
 5.7512867e-01 2.6312917e-01]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01944390\ILSVRC2012_val_00012117.JPEG,l1,"[1.9414426e-01 6.9350784e-04 9.7213913e-04 2.2749042e-02 3.9017782e-01
 5.1522040e-04 3.4254084e-03 3.7038026e-03 1.9443273e-03 1.0000000e+00
 4.3100505e-03 2.6771796e-04 2.5804723e-03 5.1106490e-02 8.5272053e-03
 3.2956477e-03 3.1257020e-03 1.2988659e-03 2.5548378e-01 4.9573174e-01
 6.0877262e-04 3.0436201e-03 5.8911652e-03 5.1721595e-03 3.3982997e-03
 3.4689633e-03 1.5517919e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01944390\ILSVRC2012_val_00025840.JPEG,l1,"[0.20967369 0.10548844 0.08667056 0.08909775 0.23057123 0.08995554
 0.28543738 0.37447444 0.12886555 0.8249344  1.         0.08750335
 0.17474425 0.10594626 0.01522844 0.28624713 0.28907764 0.06174883
 0.16793287 0.37670332 0.5875646  0.26805106 0.32178563 0.00613785
 0.28824708 0.29879096 0.16860625]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01944390\ILSVRC2012_val_00030395.JPEG,l1,"[0.27423242 0.07317874 0.07527369 0.16604431 0.66462016 0.24688578
 0.22039497 0.3363259  0.325537   0.3593841  0.57008374 0.07512365
 0.26970777 0.5828496  0.6652816  0.24461545 0.2185938  0.07707885
 0.42967904 1.         0.12638357 0.21483618 0.66140413 0.3355885
 0.23855665 0.23279378 0.08772185]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01944390\ILSVRC2012_val_00040123.JPEG,l1,"[0.16177942 0.13347074 0.13771044 0.17322987 0.44773033 0.3463278
 0.46942022 0.3840507  0.04901558 0.41804817 0.33926597 0.12689015
 0.3757496  0.34386227 0.03394683 0.4762214  0.44060397 0.15315439
 0.07070529 1.         0.45261705 0.44490144 0.29388514 0.18478988
 0.4919016  0.50037986 0.30824748]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01945685\ILSVRC2012_val_00014762.JPEG,l1,"[0.30461115 0.13947938 0.15192474 0.27763614 0.1991814  0.05069495
 0.65901333 0.8799182  0.11923506 0.3901838  0.03857319 0.1148571
 0.36567476 0.62112266 0.01050167 0.58952045 0.8571496  0.2119013
 0.55761224 0.06995086 0.19364284 0.7576529  1.         0.03871299
 0.59799135 0.6106013  0.37587515]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01945685\ILSVRC2012_val_00018112.JPEG,l1,"[0.05660349 0.0153448  0.00479915 0.3683906  0.30589268 0.10507598
 0.02107659 0.01595995 0.58927816 0.04169985 0.19088246 0.00523644
 0.01767485 0.696232   1.         0.01865483 0.02135178 0.00346365
 0.834896   0.7929408  0.05358713 0.0215428  0.02651661 0.9960506
 0.01892305 0.02014199 0.01142373]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01945685\ILSVRC2012_val_00027798.JPEG,l1,"[0.44568077 0.06407798 0.02590821 0.06699383 0.07048563 0.12541139
 0.1083449  0.1332636  0.00806467 1.         0.49631298 0.06967805
 0.10314997 0.0181205  0.08894019 0.10418814 0.12362414 0.06896
 0.0827555  0.35930887 0.13264933 0.11407515 0.22001037 0.0112787
 0.09890933 0.09869084 0.09506383]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01950731\ILSVRC2012_val_00004078.JPEG,l1,"[5.83162785e-01 5.79247950e-03 1.52039269e-04 1.69227973e-01
 6.38310254e-01 1.30601805e-02 7.95352506e-04 4.47237026e-03
 9.08526480e-02 4.83898640e-01 1.15115821e-01 1.53542001e-04
 4.69402317e-03 3.00381571e-01 4.10967261e-01 9.36180353e-04
 7.14614347e-04 3.73364775e-03 2.15526775e-01 1.00000000e+00
 7.90660828e-03 7.81780749e-04 1.45813739e-02 2.34149054e-01
 1.23299600e-03 9.32622759e-04 1.04230340e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01950731\ILSVRC2012_val_00027270.JPEG,l1,"[1.2686911e-01 6.4375568e-03 9.6460496e-04 2.9365733e-01 5.4901063e-01
 1.6079968e-01 5.3813546e-03 2.1074820e-02 7.1080640e-02 8.5769676e-02
 2.8977293e-01 2.8487132e-03 2.2960601e-02 1.0000000e+00 6.7004561e-01
 6.9655827e-03 6.4410251e-03 1.4984865e-02 5.8321792e-01 5.7296807e-01
 2.9164238e-02 5.4357527e-03 3.7533924e-02 1.5703814e-01 7.6109846e-03
 6.4266422e-03 4.6832664e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01950731\ILSVRC2012_val_00038214.JPEG,l1,"[0.13863711 0.03278693 0.00129062 0.10044628 0.9578977  0.0652938
 0.0075531  0.01137916 0.09218109 0.31999213 0.47753802 0.00110383
 0.0115875  1.         0.32952967 0.00946461 0.00698673 0.01378862
 0.8323232  0.43707138 0.07843434 0.00782063 0.02127166 0.06491712
 0.00839254 0.00730399 0.00462246]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01950731\ILSVRC2012_val_00041924.JPEG,l1,"[2.0441175e-03 5.2107577e-03 3.6976335e-04 3.5480931e-01 1.5134090e-01
 6.9483802e-02 1.9346912e-03 6.3730208e-03 5.9249777e-01 3.4334458e-02
 5.2967672e-03 1.2304807e-03 6.3920598e-03 9.8496282e-01 1.8310636e-01
 2.7891565e-03 2.0613405e-03 2.0011164e-02 1.0000000e+00 3.9045826e-02
 1.6807076e-02 2.0920073e-03 1.6514407e-02 3.0011651e-01 3.0912254e-03
 2.3678294e-03 2.5533710e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01983481\ILSVRC2012_val_00015749.JPEG,l1,"[0.06733459 0.00618162 0.00433018 0.5764986  0.1031028  0.00989242
 0.00131968 0.00540312 0.03494612 0.23512094 0.01148864 0.00467415
 0.00444923 0.26664257 0.6171449  0.00131383 0.0014312  0.00925228
 0.7788775  1.         0.00442255 0.00142075 0.00890816 0.07145069
 0.00121797 0.00132912 0.00168743]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01983481\ILSVRC2012_val_00016947.JPEG,l1,"[1.0000000e+00 1.8496256e-03 1.8945598e-03 1.7416190e-02 4.6101950e-02
 1.6071592e-03 5.4579886e-04 7.5533503e-04 2.7614171e-02 4.5619571e-01
 1.6549502e-01 2.1091159e-03 1.5248052e-03 5.8987662e-02 2.5804883e-02
 6.2193105e-04 5.1107613e-04 1.2131246e-03 1.4832428e-01 1.2636113e-01
 4.7474275e-03 5.4890802e-04 1.3424498e-03 1.7201288e-02 5.4065668e-04
 5.4896070e-04 8.8187400e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01983481\ILSVRC2012_val_00019856.JPEG,l1,"[2.1002862e-01 5.6818062e-03 5.9310882e-04 1.7049886e-01 2.9338521e-01
 3.7322164e-02 1.4385812e-04 2.4918476e-04 7.2148062e-02 1.0000000e+00
 6.4072326e-02 2.0470198e-03 4.7769354e-04 2.6323849e-01 1.5566084e-01
 1.5329685e-04 1.3394649e-04 1.6450249e-03 7.5277841e-01 7.9506978e-02
 1.5328260e-02 1.4218515e-04 5.4379762e-04 9.4096884e-02 1.6475153e-04
 1.6164900e-04 3.0531979e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01984695\ILSVRC2012_val_00039918.JPEG,l1,"[0.7002297  0.02053378 0.08430524 0.52155423 0.45071223 0.05825138
 0.09919604 0.10711265 0.59128153 0.38747543 0.20180808 0.2073543
 0.13523392 0.46457008 0.07649291 0.09600867 0.06960601 0.28875962
 0.3200417  1.         0.04661879 0.07511694 0.14039545 0.5258408
 0.09921551 0.09211892 0.15859811]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01984695\ILSVRC2012_val_00042315.JPEG,l1,"[1.         0.00913985 0.00270201 0.04116862 0.03480122 0.00505503
 0.00286824 0.00312556 0.02832568 0.18838854 0.17092243 0.00649341
 0.00313562 0.19250263 0.00884048 0.00324093 0.00267576 0.00900414
 0.25241312 0.05713959 0.0151429  0.0024939  0.00503294 0.12328762
 0.00314845 0.00273701 0.00395861]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n01984695\ILSVRC2012_val_00042536.JPEG,l1,"[1.         0.01254474 0.00696445 0.01633232 0.16406384 0.01301615
 0.0080732  0.00913554 0.02885225 0.3002887  0.04784844 0.00483049
 0.00686941 0.02966876 0.01926392 0.00790179 0.00764134 0.01563798
 0.03123485 0.09007482 0.00301578 0.00792302 0.00856488 0.09835608
 0.0073173  0.00762076 0.01397705]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02002724\ILSVRC2012_val_00003011.JPEG,l1,"[0.6485727  0.10778045 0.03726115 0.01217714 0.12123238 0.5306761
 0.0129669  0.02505625 0.00692672 0.31129333 0.84054387 0.05314918
 0.01979375 0.02503073 0.15576121 0.01043361 0.01400052 0.00850384
 0.03135912 1.         0.2071822  0.01247559 0.02998939 0.0370788
 0.01101376 0.01212339 0.00719097]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02002724\ILSVRC2012_val_00018159.JPEG,l1,"[2.7863061e-01 1.3704536e-02 3.9464361e-03 1.4747317e-03 1.5260914e-01
 3.7645653e-02 1.0441100e-03 2.0825793e-03 3.6373150e-03 1.0318802e-01
 5.8158928e-01 5.3439136e-03 1.3005268e-03 7.7510386e-04 6.5300429e-01
 1.2324671e-03 1.4623180e-03 9.0316462e-04 1.3152461e-03 1.0000000e+00
 5.7665817e-02 1.1977318e-03 2.0665780e-03 1.5978995e-03 1.2024898e-03
 1.1929587e-03 7.6181459e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02002724\ILSVRC2012_val_00021872.JPEG,l1,"[0.29781413 0.5203339  0.02422387 0.02171757 0.06889107 0.7834498
 0.00807322 0.01088117 0.00610496 0.07812624 0.5825806  0.02609858
 0.00901903 0.07614712 0.42952707 0.00755244 0.00992741 0.00547493
 0.06801487 0.5142937  1.         0.0072552  0.01987311 0.02913342
 0.00680409 0.00814405 0.00396591]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02056570\ILSVRC2012_val_00007988.JPEG,l1,"[3.15248035e-02 1.61227793e-03 1.46146747e-04 1.20204045e-02
 1.00000000e+00 2.29745954e-02 1.30185028e-04 4.94864071e-04
 9.90094468e-02 6.42284751e-01 1.21704035e-01 4.15891031e-04
 3.83106642e-04 3.61283690e-01 7.96143711e-01 1.17080112e-04
 1.42230449e-04 2.92947912e-03 4.49812174e-01 8.33800972e-01
 1.68908667e-03 1.39214259e-04 1.03226304e-03 1.75076142e-01
 1.28728076e-04 1.31894689e-04 2.09536331e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02056570\ILSVRC2012_val_00008279.JPEG,l1,"[4.1429383e-01 2.5790748e-03 1.5983955e-04 4.9433117e-03 9.8852271e-01
 1.1620731e-02 1.3481463e-04 7.6506130e-04 9.6097980e-03 3.6443746e-01
 2.6696032e-01 3.2423474e-04 5.2049372e-04 3.8015965e-02 5.6815475e-02
 1.4212262e-04 1.6688800e-04 1.9751731e-03 3.1781014e-02 1.0000000e+00
 2.4120403e-03 1.4538298e-04 1.3570830e-03 1.8679101e-02 1.4114579e-04
 1.3827391e-04 2.9989760e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02056570\ILSVRC2012_val_00023617.JPEG,l1,"[0.71309143 0.00879908 0.01026312 0.14707802 0.67138714 0.03729708
 0.00838187 0.02901002 0.07446046 0.7842278  0.27990004 0.01351573
 0.03084298 0.1237295  0.1525434  0.00804567 0.00926699 0.03535233
 0.10021558 1.         0.04162779 0.00943906 0.03546786 0.25766572
 0.00860797 0.00955537 0.01574303]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02056570\ILSVRC2012_val_00035982.JPEG,l1,"[1.5594904e-01 1.0633051e-02 1.4323930e-04 3.1892979e-01 9.2830449e-01
 8.9691722e-01 1.2056972e-04 4.8609346e-04 1.4123105e-02 7.2243726e-01
 5.9800750e-01 2.1048711e-04 5.9638912e-04 3.8848093e-01 2.6790464e-01
 1.1419355e-04 1.6813478e-04 1.9032019e-03 1.0000000e+00 5.2513790e-01
 1.6169453e-03 1.5027849e-04 1.0945325e-03 4.2777532e-03 1.2521565e-04
 1.2495389e-04 3.2237542e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02056570\ILSVRC2012_val_00044119.JPEG,l1,"[9.06808898e-02 4.96139925e-04 1.31328023e-04 1.30389154e-01
 9.71797526e-01 1.90335616e-01 1.14703013e-04 4.08437016e-04
 1.29514024e-01 8.35763037e-01 9.14743841e-01 1.32252404e-04
 4.07570653e-04 8.83393228e-01 1.00000000e+00 1.06368811e-04
 1.40950899e-04 1.08534619e-02 7.54228055e-01 9.51656520e-01
 2.21764902e-03 1.12558540e-04 1.66274142e-03 1.55666754e-01
 1.16963507e-04 1.12633745e-04 1.92134306e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02058221\ILSVRC2012_val_00005988.JPEG,l1,"[3.0911621e-02 2.4401122e-03 4.4907932e-03 2.3498621e-02 1.8308434e-01
 1.0179654e-01 1.1581351e-03 3.3924610e-03 4.3789532e-02 2.5882093e-02
 4.2676538e-01 4.9743736e-03 2.8496569e-03 3.9475244e-02 2.3124482e-01
 9.5904549e-04 1.1334366e-03 2.9132345e-03 2.7171122e-02 1.0000000e+00
 6.1196717e-03 1.0923996e-03 5.6861597e-03 3.0196473e-01 1.0283836e-03
 1.0847091e-03 1.5894655e-03]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02058221\ILSVRC2012_val_00008106.JPEG,l1,"[0.06888734 0.00915702 0.02090566 0.07952016 0.10609309 0.19916548
 0.00408415 0.01242657 0.7648088  0.02137841 0.37287027 0.02421443
 0.01583081 0.40371504 0.35943335 0.00418214 0.00437947 0.0371513
 0.08638466 0.36144006 0.09326613 0.00400352 0.01523915 1.
 0.00417026 0.00377643 0.00699709]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02058221\ILSVRC2012_val_00038864.JPEG,l1,"[4.09635995e-03 2.09656777e-03 5.17751498e-04 1.18251180e-03
 1.01146167e-02 5.40611088e-01 8.18248373e-05 7.09150700e-05
 1.11034596e-02 1.85612167e-04 1.00000000e+00 5.64152549e-04
 4.71720450e-05 1.05944857e-01 7.60943532e-01 9.12612886e-05
 1.18178315e-04 1.05582143e-03 2.18675425e-03 1.11819476e-01
 8.16837139e-03 8.90181618e-05 1.88834369e-04 8.81220177e-02
 1.00469588e-04 8.49699063e-05 1.94697233e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02074367\ILSVRC2012_val_00014550.JPEG,l1,"[8.4405684e-01 2.8003396e-03 2.7902165e-04 1.1884521e-01 9.8593420e-01
 8.9400983e-01 4.6963402e-04 1.2919607e-03 2.3033427e-01 7.5482130e-01
 8.0780405e-01 2.9480713e-04 1.0577631e-03 5.2150035e-01 1.0000000e+00
 5.0185510e-04 5.4170308e-04 2.4145525e-03 3.0374458e-01 9.9177253e-01
 2.0228583e-02 4.6716971e-04 1.5091762e-03 8.0945325e-01 4.7866517e-04
 4.7395140e-04 7.4840995e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02074367\ILSVRC2012_val_00017048.JPEG,l1,"[1.3731864e-01 1.4400145e-03 3.1262863e-04 2.6296723e-01 7.4995184e-01
 1.7876114e-03 4.4545109e-04 1.1732805e-03 4.8555192e-01 6.9847864e-01
 5.7703607e-02 3.1262863e-04 1.3054556e-03 7.2897267e-01 4.9418682e-01
 5.1239785e-04 4.5952151e-04 5.4883626e-03 7.4075985e-01 1.0000000e+00
 1.6615429e-03 4.8952171e-04 2.5382394e-03 6.8686402e-01 5.6119327e-04
 4.7717217e-04 7.3981751e-04]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02074367\ILSVRC2012_val_00033885.JPEG,l1,"[0.06086649 0.01269735 0.00102179 0.34425822 0.1073728  0.006489
 0.00159411 0.001592   0.13611552 0.31662473 0.00920287 0.00104045
 0.00252486 1.         0.07706723 0.00176144 0.00189159 0.01769951
 0.7884019  0.02077706 0.03106751 0.0014384  0.00350837 0.05908286
 0.00173955 0.00171988 0.00195461]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02074367\ILSVRC2012_val_00043544.JPEG,l1,"[0.6884261  0.0019092  0.0017765  0.07216318 1.         0.04376119
 0.00323033 0.00874313 0.0635963  0.76808393 0.36272725 0.0017765
 0.00633713 0.61007816 0.78936934 0.00311287 0.00301052 0.01072909
 0.6007066  0.891803   0.00448591 0.00323131 0.011012   0.13428411
 0.00314358 0.00267746 0.00394299]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02085620\ILSVRC2012_val_00002921.JPEG,l1,"[0.23001681 0.59624535 0.72588366 0.41512564 0.1166174  0.09558135
 0.47690603 0.62536633 0.35431418 0.13438246 0.07704302 0.99032044
 0.66565645 0.6225098  0.07157865 0.49131072 0.54547715 1.
 0.6795209  0.079306   0.46232578 0.5971788  0.7523453  0.15268448
 0.5016024  0.50469023 0.7999888 ]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02085620\ILSVRC2012_val_00011555.JPEG,l1,"[0.14811662 0.08376394 0.00489186 0.20443015 0.08198439 0.23144585
 0.00294838 0.00746332 0.02877142 0.1219987  1.         0.00543127
 0.00726504 0.04964055 0.37147856 0.00279344 0.00374544 0.00822119
 0.03653386 0.11173982 0.05565713 0.00321412 0.0242932  0.21760868
 0.00304786 0.00278577 0.00559872]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02085620\ILSVRC2012_val_00016688.JPEG,l1,"[0.5966966  0.11842408 0.08008601 0.76968443 0.7986981  0.17570743
 0.05736921 0.10657132 0.2815827  1.         0.14152622 0.0854584
 0.06296567 0.14851905 0.24698439 0.05274824 0.06246612 0.09045883
 0.1093763  0.96322715 0.21907136 0.06110981 0.24169943 0.02669667
 0.05385097 0.05423723 0.10042751]"
ImageNet-ES-Diverse\ImageNet-ES-Diverse\es-diverse-test\auto_exposure\l1\param_1\n02085620\ILSVRC2012_val_00020016.JPEG,l1,"[0.25730374 0.12182115 0.01159606 0.21503651 0.05995343 1.
 0.00923196 0.01019577 0.13162749 0.32172677 0.21633373 0.02180182
 0.00967778 0.6653396  0.13484192 0.00856035 0.00824533 0.04450247
 0.26466808 0.02941331 0.09540454 0.00896893 0.01967163 0.06649775
 0.00788033 0.00872016 0.01316524]"
